Restaurant,Review,Rating,Label
Green Bawarchi Restaurant,good,5.0,2
Tempteys,Tempteys recently revamped their menu and we got a chance to try the additions at their Gachibowli outlet This outlet is a mere walking distance away from DLF and easily locatable in the building next to Vijaya Bank All their shakes come with the options of 2 bases Gelato icecream and Avalanche yoghurt Here s a list of the new ones and how they fared Poppy corn It looks quite plain but one sip and you ll be amazed at the smoky flavour of popcorn hitting you from the sweet shake Merry cherry and Crunchy Forest Berry are for those who love the berries If you re a Mint enthusiast do try the Mint o Fruit shake For those who can t get enough of cookie shakes Cookie Feast comes in with Oreo and Little Hearts stacked on the top Coffee addicts can try the very appealing Coffee Hazelnut which was absolutely a pretty sight too My personal favourite though was Caramel Brownie The flavour of caramel with chewy chunks of brownie and a topping of whipped cream heavenly Another good one was the Cheese Cake shake It felt like a fruit cake blended into a shake and is good if you enjoy that flavour There s a whole set of flavours of slushies as well Just in case it gets too sweet they have French Fries and Potato Wedges available in a total of 8 flavours They come in cute little boxes that you can probably carry away too We tried and absolutely loved the Chilli Garlic Real White cheese and Cajun Spice flavours At 89 bucks they re quite good to be honest Do give them a try whenever you re around By invite ,4.0,2
Hyderabad Chefs,awesome service,5.0,2
Flechazo,Best Restaurant with great food Satyajit Team was fabulous Must visit place Starters are good Need to improve in desserts especially icecreams ,5.0,2
Zega - Sheraton Hyderabad Hotel,Cozy atmosphere Place looks amazing Located at high floors and view is good as well Too less options in food when it comes to Indian or Chinese in Zega Finally a place for drinks with royal ambiance around ,4.0,2
Banana Leaf Multicuisine Restaurant,please pack it with new cover not the used and provide some tissues ,5.0,2
PourHouse7,Usually don t get a chance to go out for lunch on weekdays but finally got a chance with colleagues to do so after a client meeting Since the meeting was in Gachibowli we decided to try out a place not too far from IKEA So we landed at PourHouse7 which is located above the maruti showroom For appetizers we started by ordering Kung Pao chicken spicy black pin chicken stir fried vegetables and also order a veg spring salad Both the chicken appetizers were excellent the Kung Pao chicken was hot and spicy and the spicy black pin was a little sweet and sour and full of flavor The stir fried vegetables was made of a plethora of vegetables which included mushrooms broccoli zucchini baby corn and carrots Along with appetizers we ordered mocktails blue sea virgin mojito pinacolada and PH7 s special in house mocktail Among the mocktails the one which stood out was the special in house drink Coming to main course we ordered paneer butter masala butter chicken and rotis The butter chicken was delicious chicken was tender buttery and cooked perfectly Paneer was soft and fresh The best dish of our lunch was the 7H special biryani Wrapped in an omelette the biryani was visually appealing The rice was flavorful chicken full of spices and this biryani was amazing Overall we had a fantastic time If anyone is around gachibowli and looking for a drink and good food this is the place to visit ,5.0,2
Hyderabad Chefs,awesome taste but prawns pieces are less,4.0,2
La La Land - Bar & Kitchen,La la land is best place for those who love dance and music Went to this place to celebrate one of my friends bachelorette amd we enjoyed a lot Staff amd service were good ,4.0,2
NorFest - The Dhaba,best butter chicken Very nice service and staff is really friendly Will definitely visit again Highly recommended for the people who are looking for north Indian food,5.0,2
Hunger Maggi Point,Awesome delivery Thanks,5.0,2
Karachi Cafe,This was the first place I visited after reaching Hyderabad Located off the main road in Gachibowli this place serves delectable food The ambience gives a feeling of retro space with the decor mostly consisting of retro themed wall hangings We tried the keema pav paneer Tikka sub and macaroni sandwich The service was on the slower side The food took around 30mins to reach our table Keema pav was simply awesome The keema was nicely done It was quite flavorful The macaroni sandwich and till sub was also good but have had better in the past We were also served for fruit biscuits which was again simply delicious Overall a good place to have some snacks and chat ,4.0,2
SKYHY,Good place for a open air n music with nice barmans special drinks nice music and dance accordingly basis your crowd MUST TRY ON BARMANS SPECIAL ,4.0,2
Being Hungry,good,5.0,2
Absolute Sizzlers,Absolute sizzler is absolutely fantasy and lovely I m blessed and pleased to been here Its like heaven on earth The foods are delicious and it was delivered on time Love to visit again and again I feel like home the staffs are also good and frank KEEP IT UP ABSOLUTE TEAM,5.0,2
Deli 9 Bistro,Been here too many times and as always this place never disappoints me So last time I went here and we ordered Chicken lasagna and Singaporean prawns also cold coffee not in picture Kheema pav is my all time favourite dish over here Do give it a try I will recommend you to book table because sometimes this place is too busy Staff is polite and well trained service is prompt and ambience is great ,4.0,2
Over The Moon Brew Company,A good place to hangout with friends Good ambiance Good food Great music alsp good outdoor seating Staff was very well and polite Kundan served us very well and was very professional ,5.0,2
Cream Stone,I have ordered several times from cream stone One of the finest place for ice creams Quality and taste of ice creams are top notch You will fall in love with this ice creams,5.0,2
